name	type	code	alternateGfx	version	compactsave	rarity	spawnable	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	levelreq	cost	gamble cost	magic lvl	auto prefix	OpenBetaGfx	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	special	useable	sound	unique	transparent	transtbl	quivered	lightradius	belt	quest	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem
Fanged Knife	knif	7kr	dir	100		3	1	4	49								-20	50	50	54	86	24		67	67	13729	948728			dir	kri	9kr	7kr	1ht	1ht	5	1ht	1	3					flpkrs	invkrs	invkrsu	invkrsu	1	3	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Legend Spike	knif	7bl	dgr	100		3	1	11	48								-10	50	50	76	67	24		70	70	16076	1154532			dgr	bld	9bl	7bl	1ht	1ht	5	1ht	1	3					flpbld	invbld			1	2	0		0	29	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Flying Knife	tkni	7tk	dgr	100		1	1	22	32					16	76			50	50	50	104	6		58	58	215	44148			dgr	tkf	9tk	7tk	1ht	1ht	5	1ht	1	2	1	40	75	75	flptkn	invtkn					0	primarily thrown	0	27	0	0	5	0	0	0	0	36	7	4	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Flying Axe	taxe	7ta	hax	100		1	1	17	49					25	85		10	50	50	50	129	15		61	61	230	46665			hax	tax	9ta	7ta	1hs	1hs	5	1hsl	1	2	1	16	32	32	flptax	invtax					0	primarily thrown	0	27	0	0	5	0	0	0	0	35	7	5	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	2	0	xxx	xxx	1	0
Winged Knife	tkni	7bk	dgr	100		1	1	5	33					3	67		-20	50	50	50	136	20		64	64	248	50559			dgr	bkf	9bk	7bk	1ht	1ht	5	1ht	1	2	1	30	60	60	flpbkf	invbkf					0	primarily thrown	0	27	0	0	5	0	0	0	0	36	7	4	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Winged Axe	taxe	7b8	hax	100		2	1	3	40					7	68		-10	50	50	50	142	16		66	66	251	51878			hax	bal	9b8	7b8	1hs	1hs	5	1hsl	2	3	1	16	24	24	flpbal	invbal					0	primarily thrown	0	29	0	0	5	0	0	0	0	35	7	5	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Hyperion Javelin	jave	7ja	jav	100		1	1	19	26					27	50	2	-10	50	50	100	124	10		58	58	211	43382			jav	jav	9ja	7ja	1ht	1ht	5	1ht	1	3	1	30	60	60	flpjav	invjav					0	primarily thrown	0	14	0	0	5	0	0	0	0	1	7	2	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Stygian Pilum	jave	7pi	pil	100		1	1	14	42					21	72	2		50	50	128	125	12		63	63	220	47680			pil	pil	9pi	7pi	1ht	1ht	5	1ht	1	3	1	25	50	50	flppil	invpil					0	primarily thrown	0	14	0	0	5	0	0	0	0	37	7	2	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Balrog Spear	jave	7s7	jav	100		1	1	12	50					20	82	2	10	50	50	133	116	14		65	65	232	50080			jav	ssp	9s9	7s7	1ht	1ht	5	1ht	1	3	1	20	40	40	flpssp	invssp					0	primarily thrown	0	14	0	0	5	0	0	0	0	37	7	2	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Ghost Glaive	jave	7gl	glv	100		1	1	19	64					50	75	2	20	50	50	55	156	16		70	70	241	53999			glv	glv	9gl	7gl	1ht	1ht	5	1ht	1	4	1	8	20	20	flpglv	invglv					0	primarily thrown	0	14	0	0	5	0	0	0	0	37	7	2	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Winged Harpoon	jave	7ts	pil	100		1	1	21	29					18	67	2	-10	50	50	75	145	18		73	73	199	53701			pil	tsp	9ts	7ts	1ht	1ht	5	1ht	1	4	1	32	80	80	flptsp	invtsp					0	primarily thrown	0	14	0	0	5	0	0	0	0	37	7	2	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			1	2	0	xxx	xxx	1	0
Hyperion Spear	spea	7sr	spr	100		1	1				1	54	62			3	-10	100		155	120	30		60	60	15900	982400			spr	spr	9sr	7sr	2ht	2ht	5	2ht	2	4					flpspr	invspr			1	3	0	2 square reach	0	28	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Stygian Pike	spea	7tr	tri	100		1	1				1	37	89			3		100		168	97	35		62	62	17347	1109014			tri	tri	9tr	7tr	2ht	2ht	5	2ht	2	4					flptri	invtri	invtriu	invtriu	1	4	0	2 square reach	0	28	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Mancatcher	spea	7br	brn	100		1	1				1	26	80			4	-20	100		143	134	28		66	66	14658	999138			brn	brn	9br	7br	2ht	2ht	5	2ht	2	4					flpbrn	invbrn			1	5	0	2 square reach	0	28	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Ghost Spear	spea	7st	tri	100		1	1				1	40	85			4		100		122	163	28		68	68	17248	1209364			tri	spt	9st	7st	2ht	2ht	5	2ht	2	4					flpspt	invspt			1	6	0	2 square reach	0	28	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
War Pike	spea	7p7	pik	100		1	1				1	54	106			4	20	100		165	105	25		70	70	16070	1166542			pik	pik	9p9	7p7	2ht	2ht	5	2ht	2	4					flppik	invpik			1	6	0	3 square reach	0	28	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Ogre Axe	pole	7o7	hal	100		1	1				1	33	113			2	10	100		195	75	50		60	60	9871	622167			hal	bar	9b7	7b7	stf	stf	5	2hsl	2	4					flpbar	invbar			1	3	0	2 square reach	0	40	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Colossus Voulge	pole	7vo	hal	100		1	1				1	7	119			2		100		210	55	50		63	63	12822	838455			pax	vou	9vo	7vo	stf	stf	5	2hsl	2	4					flpvou	invvou			1	4	0	2 square reach	0	40	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Thresher	pole	7s8	scy	100		4	1				1	16	91			1	-10	100		152	118	65		65	65	11086	755590			scy	scy	9s8	7s8	stf	stf	5	2hsl	2	4					flpscy	invscy	invscyu	invscyu	1	5	0	2 square reach	0	40	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Cryptic Axe	pole	7pa	hal	100		1	1				1	59	98			3	10	100		165	103	65		61	61	16509	1044301			pax	pax	9pa	7pa	stf	stf	5	2hsl	2	4					flppax	invpax			1	5	0	2 square reach	0	40	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Great Poleaxe	pole	7h7	pax	100		3	1				1	19	107			4		100		179	99	55		73	73	21554	1617955			hal	hal	9h9	7h7	stf	stf	5	2hsl	2	4					flphal	invhal			1	6	0	2 square reach	0	40	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Giant Thresher	pole	7wc	scy	100		3	1				1	20	97			4	-10	100		188	88	55		76	76	17692	1389640			scy	wsc	9wc	7wc	stf	stf	5	2hsl	2	4					flpwsc	invwsc			1	6	0	2 square reach	0	40	0	0	5	0	0	0	0	0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			2	2	0	xxx	xxx	1	0
Walking Stick	staf	6ss	bst	100		1	1				1	45	52			1	-10	100		50	35	20		58	58	8154	500105			bst	sst	8ss	6ss	stf	stf	5	club	1	3					flpsst	invsst			1	2	0	magically charged	0	28	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Stalagmite	staf	6ls	sst	100		1	1				1	44	61			1		100		50	42	30		61	61	5367	361853			sst	lst	8ls	6ls	stf	stf	5	staf	1	4					flplst	invlst			1	3	0	magically charged	0	28	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Elder Staff	staf	6cs	cst	100		2	1				1	56	68			1	10	100		50	37	35		64	64	9048	608798			cst	cst	8cs	6cs	stf	stf	5	staf	1	4					flpcst	invcst	invcstu	invcstu	1	4	0	magically charged	0	28	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Shillelah	staf	6bs	sst	100		2	1				1	23	83			1		100		50	48	40		67	67	7986	566819			sst	bst	8bs	6bs	stf	stf	5	staf	1	4					flpbst	invbst			1	4	0	magically charged	0	28	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Archon Staff	staf	6ws	lst	100		3	1				1	66	77			1	20	100		50	32	50		70	70	10001	740195			lst	wst	8ws	6ws	stf	stf	5	staf	2	4					flpwst	invwst			1	6	0	magically charged	0	28	0	0	5	0	0	0	0	0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Spider Bow	bow	6sb	sbw	100		1	1				1	21	49				5		100	67	188	20	1	58	58	21091	1243982			sbw	sbw	8sb	6sb	bow	bow	6	bow	2	3					flpsbw	invsbw			1	3	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Blade Bow	bow	6hb	sbw	100		1	1				1	14	43				-10		100	76	181	32	1	60	60	21350	1308037			sbw	hbw	8hb	6hb	bow	bow	6	bow	2	3					flphbw	invhbw			1	4	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Shadow Bow	bow	6lb	lbw	100		1	1				1	13	58						100	82	195	28	1	61	61	25610	1601737			lbw	lbw	8lb	6lb	bow	bow	6	bow	2	4					flplbw	invlbw			1	5	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Great Bow	bow	6cb	lbw	100		2	1				1	3	54				-10		100	89	165	36	1	64	64	17743	1174612			lbw	cbw	8cb	6cb	bow	bow	6	bow	2	3					flpcbw	invcbw	invcbwu	invcbwu	1	4	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Diamond Bow	bow	6s7	sbb	100		2	1				1	33	38						100	77	172	40	1	67	67	24605	1690811			sbb	sbb	8s8	6s7	bow	bow	6	bow	2	3					flpsbb	invsbb	invsbbu	invsbbu	1	5	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Crusader Bow	bow	6l7	lbb	100		2	1				1	15	63				10		100	116	134	44	1	70	70	18105	1295547			lbb	lbb	8l8	6l7	bow	bow	6	bow	2	4					flplbb	invlbb			1	6	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Ward Bow	bow	6sw	sbb	100		3	1				1	18	53						100	107	143	48	1	72	72	15042	1117638			sbb	swb	8sw	6sw	bow	bow	6	bow	2	3					flpswb	invswb	invswbu	invswbu	1	5	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Hydra Bow	bow	6lw	lbb	100		3	1				1	10	68				10		100	134	161	55	1	74	74	19375	1473250			lbb	lwb	8lw	6lw	bow	bow	6	bow	2	4					flplwb	invlwb			1	6	0		0	5	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Pellet Bow	xbow	6lx	lxb	100		1	1				1	14	73				-10		100	82	155	30	1	61	61	19512	1213226			lxb	lxb	8lx	6lx	xbw	xbw	5	xbow	2	3					flplxb	invlxb	invlxbu	invlxbu	1	3	0	reload lag between shots	0	8	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Gorgon Crossbow	xbow	6mx	lxb	100		1	1				1	15	87						100	116	103	40	1	65	65	22305	1484825			lxb	mxb	8mx	6mx	xbw	xbw	5	xbow	2	3					flpmxb	invmxb	invmxbu	invmxbu	1	4	0	reload lag between shots	0	8	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Colossus Crossbow	xbow	6hx	hxb	100		2	1				1	28	91				10		100	152	77	50	1	70	70	26065	1868691			hxb	hxb	8hx	6hx	xbw	xbw	5	xbow	2	4					flphxb	invhxb	invhxbu	invhxbu	1	6	0	reload lag between shots	0	8	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
Demon Crossbow	xbow	6rx	hxb	100		3	1				1	23	30				-60		100	121	98	40	1	76	76	25851	1992000			hxb	rxb	8rx	6rx	xbw	xbw	5	xbow	2	3					flprxb	invrxb	invrxbu	invrxbu	1	5	0	fires 5 shots before reload	0	8	0	0	5	1	0	0	0	0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255			5	8	0	xxx	xxx	1	0
